hd,jcd,rno,waku,toban,grade,localWin,motor2
20260503,12,4,5,4639,B1,4.55,37.93
20260503,12,4,6,5393,B2,1.42,36.00
20260503,12,5,1,4578,A1,6.24,37.50
20260503,12,5,2,4631,B1,4.75,33.33
20260503,12,5,3,3963,B1,6.17,66.67
20260503,12,5,4,4651,B1,3.54,41.67
20260503,12,5,5,5289,B1,3.82,27.59
20260503,12,5,6,4311,A1,6.84,30.43
20260503,12,6,1,4489,B1,4.72,39.13
20260503,12,6,2,4834,A2,5.04,23.53
20260503,12,6,3,4384,A1,6.49,39.29
20260503,12,6,4,4659,A1,6.43,41.38
20260503,12,6,5,5376,B1,3.87,36.84
20260503,12,6,6,3904,B2,6.38,33.33
20260503,12,7,1,5036,B1,5.29,33.33
20260503,12,7,2,4760,A1,7.04,36.67
20260503,12,7,3,4653,A1,6.71,57.69
20260503,12,7,4,4436,A2,6.34,30.43
20260503,12,7,5,3556,A1,6.22,0.00
20260503,12,7,6,4377,A1,5.56,33.33
20260503,12,8,1,3997,A1,6.43,31.25
20260503,12,8,2,5325,B1,3.13,43.33
20260503,12,8,3,5381,B1,2.05,33.33
20260503,12,8,4,3557,A1,6.75,37.04
20260503,12,8,5,5393,B2,1.42,36.00
20260503,12,8,6,5004,B1,4.94,42.11
20260503,12,9,1,4826,A1,6.69,44.44
20260503,12,9,2,5221,A1,5.75,55.56
20260503,12,9,3,5267,A1,6.34,41.67
20260503,12,9,4,4508,B1,4.39,48.15
20260503,12,9,5,5054,A2,4.78,48.28
20260503,12,9,6,4631,B1,4.75,33.33
20260503,12,10,1,4908,A1,6.34,39.39
20260503,12,10,2,3904,B2,6.38,33.33
20260503,12,10,3,4538,A2,5.52,50.00
20260503,12,10,4,4044,A1,6.51,48.00
20260503,12,10,5,3963,B1,6.17,66.67
20260503,12,10,6,4042,A2,6.33,36.00
20260503,12,11,1,4659,A1,6.43,41.38
20260503,12,11,2,3415,A1,7.35,37.93
20260503,12,11,3,4578,A1,6.24,37.50
20260503,12,11,4,4788,A2,7.35,42.11
20260503,12,11,5,4397,A1,6.88,42.31
20260503,12,11,6,4653,A1,6.71,57.69
20260503,12,12,1,4719,A1,7.57,30.00
20260503,12,12,2,4168,A1,6.71,37.50
20260503,12,12,3,4427,A1,6.07,33.33
20260503,12,12,4,4832,A1,7.11,37.50
20260503,12,12,5,4907,A1,6.69,59.26
20260503,12,12,6,4959,A1,6.76,30.43
20260503,22,1,1,4684,A2,5.87,21.43
20260503,22,1,2,5284,B2,2.07,38.46
20260503,22,1,3,5286,B1,3.62,29.79
20260503,22,1,4,4957,B1,4.99,31.11
20260503,22,1,5,5392,B2,1.38,45.83
20260503,22,1,6,5018,A1,6.03,35.09
20260503,22,2,1,4234,B1,5.04,36.59
20260503,22,2,2,5351,B1,2.64,46.00
20260503,22,2,3,4773,A2,5.85,37.50
20260503,22,2,4,5409,B2,1.32,30.56
20260503,22,2,5,4640,A2,6.09,38.30
20260503,22,2,6,5438,B2,1.06,44.90
20260503,22,3,1,5274,B1,4.47,42.31
20260503,22,3,2,5338,B1,2.14,57.50
20260503,22,3,3,4487,B1,4.70,29.82
20260503,22,3,4,4958,A2,5.03,26.67
20260503,22,3,5,4885,B2,6.72,38.30
20260503,22,3,6,4932,A1,7.22,47.37
20260503,22,4,1,5212,B1,4.43,45.95
20260503,22,4,2,5276,B1,4.42,26.09
20260503,22,4,3,5244,B1,3.42,40.00
20260503,22,4,4,4256,A1,7.25,36.17
20260503,22,4,5,4079,A2,6.64,20.45
20260503,22,4,6,5382,B1,3.08,36.84
20260503,22,5,1,4555,A2,4.84,34.21
20260503,22,5,2,5286,B1,3.62,29.79
20260503,22,5,3,5144,B1,4.42,28.26
20260503,22,5,4,4899,B1,4.94,54.00
20260503,22,5,5,4363,A2,5.40,38.78
20260503,22,5,6,5092,A2,6.06,55.10
20260503,22,6,1,4679,A1,5.63,30.91
20260503,22,6,2,5277,B1,3.40,17.78
20260503,22,6,3,5268,B1,2.50,40.82
20260503,22,6,4,5158,A2,4.93,43.75
20260503,22,6,5,5438,B2,1.06,44.90
20260503,22,6,6,4848,A1,7.50,55.56
20260503,22,7,1,4424,A2,6.46,30.00
20260503,22,7,2,5308,B1,2.36,43.24
20260503,22,7,3,5192,A2,4.11,16.22
20260503,22,7,4,4640,A2,6.09,38.30
20260503,22,7,5,4236,A1,7.27,9.38
20260503,22,7,6,5392,B2,1.38,45.83
20260503,22,8,1,4588,A2,4.91,30.77
20260503,22,8,2,5258,B1,4.03,35.71
20260503,22,8,3,4892,B1,5.36,35.00
20260503,22,8,4,4079,A2,6.64,20.45
20260503,22,8,5,5198,B1,4.73,36.96
20260503,22,8,6,5409,B2,1.32,30.56
20260503,22,9,1,4522,A1,6.22,41.86
20260503,22,9,2,4885,B2,6.72,38.30
20260503,22,9,3,4957,B1,4.99,31.11
20260503,22,9,4,5244,B1,3.42,40.00
20260503,22,9,5,4122,A2,5.58,44.44
20260503,22,9,6,4023,B1,5.18,31.43
20260503,22,10,1,4932,A1,7.22,47.37
20260503,22,10,2,4679,A1,5.63,30.91
20260503,22,10,3,4256,A1,7.25,36.17
20260503,22,10,4,4773,A2,5.85,37.50
20260503,22,10,5,4555,A2,4.84,34.21
20260503,22,10,6,4684,A2,5.87,21.43
20260503,22,11,1,4848,A1,7.50,55.56
20260503,22,11,2,5018,A1,6.03,35.09
20260503,22,11,3,4958,A2,5.03,26.67
20260503,22,11,4,4363,A2,5.40,38.78
20260503,22,11,5,4234,B1,5.04,36.59
20260503,22,11,6,4424,A2,6.46,30.00
20260503,22,12,1,5092,A2,6.06,55.10
20260503,22,12,2,4236,A1,7.27,9.38
20260503,22,12,3,5158,A2,4.93,43.75
20260503,22,12,4,4588,A2,4.91,30.77
20260503,22,12,5,5274,B1,4.47,42.31
20260503,22,12,6,5212,B1,4.43,45.95
20260504,12,1,1,4639,B1,4.55,37.93
20260504,12,1,2,5376,B1,3.87,36.84
20260504,12,1,3,4042,A2,6.33,36.00
20260504,12,1,4,3997,A1,6.43,31.25
20260504,12,1,5,5267,A1,6.34,41.67
20260504,12,1,6,5450,B2,0.00,48.28
20260504,12,2,1,5381,B1,2.05,33.33
20260504,12,2,2,4959,A1,6.76,30.43
20260504,12,2,3,4907,A1,6.69,59.26
20260504,12,2,4,4397,A1,6.88,42.31
20260504,12,2,5,3557,A1,6.75,37.04
20260504,12,2,6,5467,B2,0.00,36.67
20260504,12,3,1,5054,A2,4.78,48.28
20260504,12,3,2,4572,A2,4.86,33.33
20260504,12,3,3,4832,A1,7.11,37.50
20260504,12,3,4,5221,A1,5.75,55.56
20260504,12,3,5,5302,B1,2.09,28.00
20260504,12,3,6,5325,B1,3.13,43.33
20260504,12,4,1,3904,B2,6.38,33.33
20260504,12,4,2,4653,A1,6.71,57.69
20260504,12,4,3,4168,A1,6.71,37.50
20260504,12,4,4,5393,B2,1.42,36.00
20260504,12,4,5,4427,A1,6.07,33.33
20260504,12,4,6,4834,A2,5.04,23.53
20260504,12,5,1,4311,A1,6.84,30.43
20260504,12,5,2,5036,B1,5.29,33.33
20260504,12,5,3,4489,B1,4.72,39.13
20260504,12,5,4,4639,B1,4.55,37.93
20260504,12,5,5,4508,B1,4.39,48.15
20260504,12,5,6,4436,A2,6.34,30.43
20260504,12,6,1,5267,A1,6.34,41.67
20260504,12,6,2,4538,A2,5.52,50.00
20260504,12,6,3,4651,B1,3.54,41.67
20260504,12,6,4,4719,A1,7.57,30.00
20260504,12,6,5,4631,B1,4.75,33.33
20260504,12,6,6,5467,B2,0.00,36.67
20260504,12,7,1,3556,A1,6.22,0.00
20260504,12,7,2,3963,B1,6.17,66.67
20260504,12,7,3,4572,A2,4.86,33.33
20260504,12,7,4,4959,A1,6.76,30.43
20260504,12,7,5,4384,A1,6.49,39.29
20260504,12,7,6,5450,B2,0.00,48.28
20260504,12,8,1,4397,A1,6.88,42.31
20260504,12,8,2,5302,B1,2.09,28.00
20260504,12,8,3,5376,B1,3.87,36.84
20260504,12,8,4,4578,A1,6.24,37.50
20260504,12,8,5,5393,B2,1.42,36.00
20260504,12,8,6,5289,B1,3.82,27.59
20260504,12,9,1,4907,A1,6.69,59.26
20260504,12,9,2,5004,B1,4.94,42.11
20260504,12,9,3,5054,A2,4.78,48.28
20260504,12,9,4,4834,A2,5.04,23.53
20260504,12,9,5,4377,A1,5.56,33.33
20260504,12,9,6,5036,B1,5.29,33.33
20260504,12,10,1,4832,A1,7.11,37.50
20260504,12,10,2,4436,A2,6.34,30.43
20260504,12,10,3,3557,A1,6.75,37.04
20260504,12,10,4,4427,A1,6.07,33.33
20260504,12,10,5,4788,A2,7.35,42.11
20260504,12,10,6,4651,B1,3.54,41.67
20260504,12,11,1,4168,A1,6.71,37.50
20260504,12,11,2,4719,A1,7.57,30.00
20260504,12,11,3,5221,A1,5.75,55.56
20260504,12,11,4,5381,B1,2.05,33.33
20260504,12,11,5,4311,A1,6.84,30.43
20260504,12,11,6,3997,A1,6.43,31.25
20260504,12,12,1,3415,A1,7.35,37.93
20260504,12,12,2,4044,A1,6.51,48.00
20260504,12,12,3,4659,A1,6.43,41.38
20260504,12,12,4,4760,A1,7.04,36.67
20260504,12,12,5,4826,A1,6.69,44.44
20260504,12,12,6,4908,A1,6.34,39.39
20260504,13,1,1,4105,B1,5.88,45.45
20260504,13,1,2,4404,B1,4.25,45.45
20260504,13,1,3,4472,A1,6.43,70.00
20260504,13,1,4,5273,B1,3.56,16.67
20260504,13,1,5,5297,B1,2.15,52.63
20260504,13,1,6,5456,B2,0.00,25.00
20260504,13,2,1,4965,B1,4.46,50.00
20260504,13,2,2,4295,A1,6.75,35.71
20260504,13,2,3,4654,A2,6.51,47.62
20260504,13,2,4,4821,B1,5.38,50.00
20260504,13,2,5,4002,A1,7.04,11.11
20260504,13,2,6,5470,B2,0.00,38.10
20260504,13,3,1,4656,B1,5.04,20.00
20260504,13,3,2,5016,A1,6.11,75.00
20260504,13,3,3,4925,A2,5.82,35.00
20260504,13,3,4,5396,B2,1.44,30.00
20260504,13,3,5,4543,A1,6.48,60.00
20260504,13,3,6,3994,B1,4.20,30.00
20260504,13,4,1,3577,B1,5.44,90.00
20260504,13,4,2,5126,A1,5.18,35.00
20260504,13,4,3,4243,A2,5.09,45.45
20260504,13,4,4,3975,B1,6.66,45.45
20260504,13,4,5,5421,B2,2.00,27.78
20260504,13,4,6,4278,A1,6.93,30.00
20260504,13,5,1,5060,B1,5.37,70.00
20260504,13,5,2,4040,A2,5.75,30.00
20260504,13,5,3,4290,A1,7.48,12.50
20260504,13,5,4,4154,B1,4.13,50.00
20260504,13,5,5,5440,B2,1.07,52.38
20260504,13,5,6,4055,A1,6.62,12.50
20260504,13,6,1,4512,A1,7.19,45.00
20260504,13,6,2,4449,B1,3.84,26.67
20260504,13,6,3,4821,B1,5.38,50.00
20260504,13,6,4,4381,A2,5.48,40.91
20260504,13,6,5,5324,B2,1.59,20.00
20260504,13,6,6,5247,B1,4.00,20.00
20260504,13,7,1,5161,A2,5.70,40.00
20260504,13,7,2,4941,B1,4.40,61.90
20260504,13,7,3,5273,B1,3.56,16.67
20260504,13,7,4,3612,A1,6.38,30.00
20260504,13,7,5,4790,A2,5.62,66.67
20260504,13,7,6,4133,A1,6.31,27.27
20260504,13,8,1,3572,A2,5.36,0.00
20260504,13,8,2,4375,A2,5.98,40.00
20260504,13,8,3,3975,B1,6.66,45.45
20260504,13,8,4,3854,A1,7.50,40.00
20260504,13,8,5,5003,B1,3.69,40.00
20260504,13,8,6,4877,A1,6.60,61.11
20260504,13,9,1,4446,A1,5.91,11.11
20260504,13,9,2,3484,A2,5.47,23.08
20260504,13,9,3,4154,B1,4.13,50.00
20260504,13,9,4,4289,A2,5.03,30.00
20260504,13,9,5,4656,B1,5.04,20.00
20260504,13,9,6,5126,A1,5.18,35.00
20260504,13,10,1,4002,A1,7.04,11.11
20260504,13,10,2,3994,B1,4.20,30.00
20260504,13,10,3,4381,A2,5.48,40.91
20260504,13,10,4,3577,B1,5.44,90.00
20260504,13,10,5,4472,A1,6.43,70.00
20260504,13,10,6,4040,A2,5.75,30.00
20260504,13,11,1,4543,A1,6.48,60.00
20260504,13,11,2,5247,B1,4.00,20.00
20260504,13,11,3,4055,A1,6.62,12.50
20260504,13,11,4,4243,A2,5.09,45.45
20260504,13,11,5,4105,B1,5.88,45.45
20260504,13,11,6,4654,A2,6.51,47.62
20260504,13,12,1,3854,A1,7.50,40.00
20260504,13,12,2,4278,A1,6.93,30.00
20260504,13,12,3,4512,A1,7.19,45.00
20260504,13,12,4,4290,A1,7.48,12.50
20260504,13,12,5,5016,A1,6.11,75.00
20260504,13,12,6,4295,A1,6.75,35.71
20260504,22,1,1,4023,B1,5.18,31.43
20260504,22,1,2,5144,B1,4.42,28.26
20260504,22,1,3,5284,B2,2.07,38.46
20260504,22,1,4,4958,A2,5.03,26.67
20260504,22,1,5,5258,B1,4.03,35.71
20260504,22,1,6,5308,B1,2.36,43.24
20260504,22,2,1,4363,A2,5.40,38.78
20260504,22,2,2,5212,B1,4.43,45.95
20260504,22,2,3,4899,B1,4.94,54.00
20260504,22,2,4,4487,B1,4.70,29.82
20260504,22,2,5,5277,B1,3.40,17.78
20260504,22,2,6,5351,B1,2.64,46.00
20260504,22,3,1,4684,A2,5.87,21.43
20260504,22,3,2,5198,B1,4.73,36.96
20260504,22,3,3,5338,B1,2.14,57.50
20260504,22,3,4,5276,B1,4.42,26.09
20260504,22,3,5,5286,B1,3.62,29.79
20260504,22,3,6,4236,A1,7.27,9.38
20260504,22,4,1,4773,A2,5.85,37.50
20260504,22,4,2,5192,A2,4.11,16.22
20260504,22,4,3,5244,B1,3.42,40.00
20260504,22,4,4,5274,B1,4.47,42.31
20260504,22,4,5,5268,B1,2.50,40.82
20260504,22,4,6,5382,B1,3.08,36.84
20260504,22,5,1,4555,A2,4.84,34.21
20260504,22,5,2,4234,B1,5.04,36.59
20260504,22,5,3,4892,B1,5.36,35.00
20260504,22,5,4,5258,B1,4.03,35.71
20260504,22,5,5,4885,B2,6.72,38.30
20260504,22,5,6,5392,B2,1.38,45.83
20260504,22,6,1,4424,A2,6.46,30.00
20260504,22,6,2,4899,B1,4.94,54.00
20260504,22,6,3,4588,A2,4.91,30.77
20260504,22,6,4,4957,B1,4.99,31.11
20260504,22,6,5,5144,B1,4.42,28.26
20260504,22,6,6,5438,B2,1.06,44.90
20260504,22,7,1,4679,A1,5.63,30.91
20260504,22,7,2,4122,A2,5.58,44.44
20260504,22,7,3,5308,B1,2.36,43.24
20260504,22,7,4,5277,B1,3.40,17.78
20260504,22,7,5,5276,B1,4.42,26.09
20260504,22,7,6,5409,B2,1.32,30.56
20260504,22,8,1,4640,A2,6.09,38.30
20260504,22,8,2,5268,B1,2.50,40.82
20260504,22,8,3,5351,B1,2.64,46.00
20260504,22,8,4,5198,B1,4.73,36.96
20260504,22,8,5,5284,B2,2.07,38.46
20260504,22,8,6,4522,A1,6.22,41.86
20260504,22,9,1,4079,A2,6.64,20.45
20260504,22,9,2,4487,B1,4.70,29.82
20260504,22,9,3,4023,B1,5.18,31.43
20260504,22,9,4,4892,B1,5.36,35.00
20260504,22,9,5,5192,A2,4.11,16.22
20260504,22,9,6,5338,B1,2.14,57.50
20260504,22,10,1,4958,A2,5.03,26.67
20260504,22,10,2,4773,A2,5.85,37.50
20260504,22,10,3,4234,B1,5.04,36.59
20260504,22,10,4,4363,A2,5.40,38.78
20260504,22,10,5,4588,A2,4.91,30.77
20260504,22,10,6,4684,A2,5.87,21.43
20260504,22,11,1,4236,A1,7.27,9.38
20260504,22,11,2,4679,A1,5.63,30.91
20260504,22,11,3,5274,B1,4.47,42.31
20260504,22,11,4,4555,A2,4.84,34.21
20260504,22,11,5,5212,B1,4.43,45.95
20260504,22,11,6,4424,A2,6.46,30.00
20260504,22,12,1,5092,A2,6.06,55.10
20260504,22,12,2,4848,A1,7.50,55.56
20260504,22,12,3,4932,A1,7.22,47.37
20260504,22,12,4,5018,A1,6.03,35.09
20260504,22,12,5,5158,A2,4.93,43.75
20260504,22,12,6,4256,A1,7.25,36.17
20260505,12,1,1,4377,A1,5.56,33.33
20260505,12,1,2,4578,A1,6.24,37.50
20260505,12,1,3,4508,B1,4.39,48.15
20260505,12,1,4,3963,B1,6.17,66.67
20260505,12,1,5,5393,B2,1.42,36.00
20260505,12,1,6,5467,B2,0.00,36.67
20260505,12,2,1,5289,B1,3.82,27.59
20260505,12,2,2,4908,A1,6.34,39.39
20260505,12,2,3,4959,A1,6.76,30.43
20260505,12,2,4,5036,B1,5.29,33.33
20260505,12,2,5,5221,A1,5.75,55.56
20260505,12,2,6,5450,B2,0.00,48.28
20260505,12,3,1,4651,B1,3.54,41.67
20260505,12,3,2,4826,A1,6.69,44.44
20260505,12,3,3,4044,A1,6.51,48.00
20260505,12,3,4,5302,B1,2.09,28.00
20260505,12,3,5,4042,A2,6.33,36.00
20260505,12,3,6,3556,A1,6.22,0.00
20260505,12,4,1,4427,A1,6.07,33.33
20260505,12,4,2,5054,A2,4.78,48.28
20260505,12,4,3,4639,B1,4.55,37.93
20260505,12,4,4,4653,A1,6.71,57.69
20260505,12,4,5,4538,A2,5.52,50.00
20260505,12,4,6,3415,A1,7.35,37.93
20260505,12,5,1,4788,A2,7.35,42.11
20260505,12,5,2,4489,B1,4.72,39.13
20260505,12,5,3,3904,B2,6.38,33.33
20260505,12,5,4,5325,B1,3.13,43.33
20260505,12,5,5,5381,B1,2.05,33.33
20260505,12,5,6,4719,A1,7.57,30.00
20260505,12,6,1,3557,A1,6.75,37.04
20260505,12,6,2,5289,B1,3.82,27.59
20260505,12,6,3,4436,A2,6.34,30.43
20260505,12,6,4,4384,A1,6.49,39.29
20260505,12,6,5,4168,A1,6.71,37.50
20260505,12,6,6,5467,B2,0.00,36.67
20260505,12,7,1,5004,B1,4.94,42.11
20260505,12,7,2,4832,A1,7.11,37.50
20260505,12,7,3,4760,A1,7.04,36.67
20260505,12,7,4,4631,B1,4.75,33.33
20260505,12,7,5,4834,A2,5.04,23.53
20260505,12,7,6,4578,A1,6.24,37.50
20260505,12,8,1,4044,A1,6.51,48.00
20260505,12,8,2,4907,A1,6.69,59.26
20260505,12,8,3,4397,A1,6.88,42.31
20260505,12,8,4,4572,A2,4.86,33.33
20260505,12,8,5,5036,B1,5.29,33.33
20260505,12,8,6,3963,B1,6.17,66.67
20260505,12,9,1,4042,A2,6.33,36.00
20260505,12,9,2,4311,A1,6.84,30.43
20260505,12,9,3,4908,A1,6.34,39.39
20260505,12,9,4,4377,A1,5.56,33.33
20260505,12,9,5,4489,B1,4.72,39.13
20260505,12,9,6,4538,A2,5.52,50.00
20260505,12,10,1,4384,A1,6.49,39.29
20260505,12,10,2,4659,A1,6.43,41.38
20260505,12,10,3,4719,A1,7.57,30.00
20260505,12,10,4,5267,A1,6.34,41.67
20260505,12,10,5,4653,A1,6.71,57.69
20260505,12,10,6,5376,B1,3.87,36.84
20260505,12,11,1,4959,A1,6.76,30.43
20260505,12,11,2,4788,A2,7.35,42.11
20260505,12,11,3,5004,B1,4.94,42.11
20260505,12,11,4,4826,A1,6.69,44.44
20260505,12,11,5,3997,A1,6.43,31.25
20260505,12,11,6,4508,B1,4.39,48.15
20260505,12,12,1,4760,A1,7.04,36.67
20260505,12,12,2,3556,A1,6.22,0.00
20260505,12,12,3,3415,A1,7.35,37.93
20260505,12,12,4,4907,A1,6.69,59.26
20260505,12,12,5,5325,B1,3.13,43.33
20260505,12,12,6,5221,A1,5.75,55.56
20260505,13,1,1,3975,B1,6.66,45.45
20260505,13,1,2,5324,B2,1.59,20.00
20260505,13,1,3,4446,A1,5.91,11.11
20260505,13,1,4,5247,B1,4.00,20.00
20260505,13,1,5,4965,B1,4.46,50.00
20260505,13,1,6,5470,B2,0.00,38.10
20260505,13,2,1,5297,B1,2.15,52.63
20260505,13,2,2,4821,B1,5.38,50.00
20260505,13,2,3,4133,A1,6.31,27.27
20260505,13,2,4,5161,A2,5.70,40.00
20260505,13,2,5,5396,B2,1.44,30.00
20260505,13,2,6,3572,A2,5.36,0.00
20260505,13,3,1,4449,B1,3.84,26.67
20260505,13,3,2,4790,A2,5.62,66.67
20260505,13,3,3,5003,B1,3.69,40.00
20260505,13,3,4,4278,A1,6.93,30.00
20260505,13,3,5,3484,A2,5.47,23.08
20260505,13,3,6,5456,B2,0.00,25.00
20260505,13,4,1,4381,A2,5.48,40.91
20260505,13,4,2,5060,B1,5.37,70.00
20260505,13,4,3,4289,A2,5.03,30.00
20260505,13,4,4,4404,B1,4.25,45.45
20260505,13,4,5,3854,A1,7.50,40.00
20260505,13,4,6,5421,B2,2.00,27.78
20260505,13,5,1,4295,A1,6.75,35.71
20260505,13,5,2,4925,A2,5.82,35.00
20260505,13,5,3,4941,B1,4.40,61.90
20260505,13,5,4,5440,B2,1.07,52.38
20260505,13,5,5,3612,A1,6.38,30.00
20260505,13,5,6,4375,A2,5.98,40.00
20260505,13,6,1,4055,A1,6.62,12.50
20260505,13,6,2,4154,B1,4.13,50.00
20260505,13,6,3,5297,B1,2.15,52.63
20260505,13,6,4,5016,A1,6.11,75.00
20260505,13,6,5,3577,B1,5.44,90.00
20260505,13,6,6,5470,B2,0.00,38.10
20260505,13,7,1,3484,A2,5.47,23.08
20260505,13,7,2,5273,B1,3.56,16.67
20260505,13,7,3,4877,A1,6.60,61.11
20260505,13,7,4,4512,A1,7.19,45.00
20260505,13,7,5,4654,A2,6.51,47.62
20260505,13,7,6,5396,B2,1.44,30.00
20260505,13,8,1,4290,A1,7.48,12.50
20260505,13,8,2,4543,A1,6.48,60.00
20260505,13,8,3,4105,B1,5.88,45.45
20260505,13,8,4,5324,B2,1.59,20.00
20260505,13,8,5,4133,A1,6.31,27.27
20260505,13,8,6,4790,A2,5.62,66.67
20260505,13,9,1,5003,B1,3.69,40.00
20260505,13,9,2,4289,A2,5.03,30.00
20260505,13,9,3,3994,B1,4.20,30.00
20260505,13,9,4,4965,B1,4.46,50.00
20260505,13,9,5,4243,A2,5.09,45.45
20260505,13,9,6,4941,B1,4.40,61.90
20260505,13,10,1,3612,A1,6.38,30.00
20260505,13,10,2,4656,B1,5.04,20.00
20260505,13,10,3,3854,A1,7.50,40.00
20260505,13,10,4,4040,A2,5.75,30.00
20260505,13,10,5,4449,B1,3.84,26.67
20260505,13,10,6,4472,A1,6.43,70.00
20260505,13,11,1,4278,A1,6.93,30.00
20260505,13,11,2,3572,A2,5.36,0.00
20260505,13,11,3,4002,A1,7.04,11.11
20260505,13,11,4,4375,A2,5.98,40.00
20260505,13,11,5,4446,A1,5.91,11.11
20260505,13,11,6,4404,B1,4.25,45.45
20260505,13,12,1,5016,A1,6.11,75.00
20260505,13,12,2,5161,A2,5.70,40.00
20260505,13,12,3,5126,A1,5.18,35.00
20260505,13,12,4,4877,A1,6.60,61.11
20260505,13,12,5,5060,B1,5.37,70.00
20260505,13,12,6,4925,A2,5.82,35.00
20260506,12,1,1,4572,A2,4.86,33.33
20260506,12,1,2,4651,B1,3.54,41.67
20260506,12,1,3,4834,A2,5.04,23.53
20260506,12,1,4,5289,B1,3.82,27.59
20260506,12,1,5,4832,A1,7.11,37.50
20260506,12,1,6,5467,B2,0.00,36.67
20260506,12,2,1,3963,B1,6.17,66.67
20260506,12,2,2,3557,A1,6.75,37.04
20260506,12,2,3,4826,A1,6.69,44.44
20260506,12,2,4,4168,A1,6.71,37.50
20260506,12,2,5,5004,B1,4.94,42.11
20260506,12,2,6,5450,B2,0.00,48.28
20260506,12,3,1,5376,B1,3.87,36.84
20260506,12,3,2,4044,A1,6.51,48.00
20260506,12,3,3,4377,A1,5.56,33.33
20260506,12,3,4,4311,A1,6.84,30.43
20260506,12,3,5,4436,A2,6.34,30.43
20260506,12,3,6,4639,B1,4.55,37.93
20260506,12,4,1,4631,B1,4.75,33.33
20260506,12,4,2,3997,A1,6.43,31.25
20260506,12,4,3,5036,B1,5.29,33.33
20260506,12,4,4,4959,A1,6.76,30.43
20260506,12,4,5,4427,A1,6.07,33.33
20260506,12,4,6,5393,B2,1.42,36.00
20260506,12,5,1,4719,A1,7.57,30.00
20260506,12,5,2,4508,B1,4.39,48.15
20260506,12,5,3,5302,B1,2.09,28.00
20260506,12,5,4,3904,B2,6.38,33.33
20260506,12,5,5,4651,B1,3.54,41.67
20260506,12,5,6,5054,A2,4.78,48.28
20260506,12,6,1,4834,A2,5.04,23.53
20260506,12,6,2,4397,A1,6.88,42.31
20260506,12,6,3,5325,B1,3.13,43.33
20260506,12,6,4,4538,A2,5.52,50.00
20260506,12,6,5,4659,A1,6.43,41.38
20260506,12,6,6,5450,B2,0.00,48.28
20260506,12,7,1,5221,A1,5.75,55.56
20260506,12,7,2,4042,A2,6.33,36.00
20260506,12,7,3,4760,A1,7.04,36.67
20260506,12,7,4,5376,B1,3.87,36.84
20260506,12,7,5,4578,A1,6.24,37.50
20260506,12,7,6,5381,B1,2.05,33.33
20260506,12,8,1,4436,A2,6.34,30.43
20260506,12,8,2,4168,A1,6.71,37.50
20260506,12,8,3,4631,B1,4.75,33.33
20260506,12,8,4,4832,A1,7.11,37.50
20260506,12,8,5,5267,A1,6.34,41.67
20260506,12,8,6,4489,B1,4.72,39.13
20260506,12,9,1,4653,A1,6.71,57.69
20260506,12,9,2,4639,B1,4.55,37.93
20260506,12,9,3,3557,A1,6.75,37.04
20260506,12,9,4,4908,A1,6.34,39.39
20260506,12,9,5,3904,B2,6.38,33.33
20260506,12,9,6,4788,A2,7.35,42.11
20260506,12,10,1,3415,A1,7.35,37.93
20260506,12,10,2,4427,A1,6.07,33.33
20260506,12,10,3,4311,A1,6.84,30.43
20260506,12,10,4,3556,A1,6.22,0.00
20260506,12,10,5,4397,A1,6.88,42.31
20260506,12,10,6,5302,B1,2.09,28.00
20260506,12,11,1,4907,A1,6.69,59.26
20260506,12,11,2,4659,A1,6.43,41.38
20260506,12,11,3,3997,A1,6.43,31.25
20260506,12,11,4,5054,A2,4.78,48.28
20260506,12,11,5,4572,A2,4.86,33.33
20260506,12,11,6,4384,A1,6.49,39.29
20260506,12,12,1,5267,A1,6.34,41.67
20260506,12,12,2,4377,A1,5.56,33.33
20260506,12,12,3,4959,A1,6.76,30.43
20260506,12,12,4,4719,A1,7.57,30.00
20260506,12,12,5,4826,A1,6.69,44.44
20260506,12,12,6,5221,A1,5.75,55.56
20260506,13,1,1,5273,B1,3.56,16.67
20260506,13,1,2,3577,B1,5.44,90.00
20260506,13,1,3,4375,A2,5.98,40.00
20260506,13,1,4,5421,B2,2.00,27.78
20260506,13,1,5,4941,B1,4.40,61.90
20260506,13,1,6,5456,B2,0.00,25.00
20260506,13,2,1,4821,B1,5.38,50.00
20260506,13,2,2,4877,A1,6.60,61.11
20260506,13,2,3,4040,A2,5.75,30.00
20260506,13,2,4,5440,B2,1.07,52.38
20260506,13,2,5,5247,B1,4.00,20.00
20260506,13,2,6,4446,A1,5.91,11.11
20260506,13,3,1,3994,B1,4.20,30.00
20260506,13,3,2,4381,A2,5.48,40.91
20260506,13,3,3,5324,B2,1.59,20.00
20260506,13,3,4,4055,A1,6.62,12.50
20260506,13,3,5,4512,A1,7.19,45.00
20260506,13,3,6,5470,B2,0.00,38.10
20260506,13,4,1,4243,A2,5.09,45.45
20260506,13,4,2,4290,A1,7.48,12.50
20260506,13,4,3,4404,B1,4.25,45.45
20260506,13,4,4,5126,A1,5.18,35.00
20260506,13,4,5,4154,B1,4.13,50.00
20260506,13,4,6,5396,B2,1.44,30.00
20260506,13,5,1,4289,A2,5.03,30.00
20260506,13,5,2,4105,B1,5.88,45.45
20260506,13,5,3,4790,A2,5.62,66.67
20260506,13,5,4,4295,A1,6.75,35.71
